time,open,high,low,close,VWAP
1700090700,5160.25,5160.75,5159.75,5160.25,5159.450742240215
1700091000,5160.25,5160.5,5159.75,5160.25,5159.503660060703
1700091300,5160.25,5160.25,5159.5,5159.75,5159.526733084267
1700091600,5159.75,5160.25,5159.75,5160.25,5159.551629788247
1700091900,5160.25,5161.5,5160.25,5160.5,5159.686497043919
1700092200,5160.75,5161,5160.25,5160.75,5159.769992273517
1700092500,5160.75,5161.25,5160.75,5161.25,5159.807452930506
1700092800,5161.25,5161.75,5160.5,5161.5,5159.956707043518
1700093100,5161.5,5163,5161.5,5162.25,5160.344585779518
1700093400,5162.25,5162.75,5162,5162.5,5160.458195710574
1700093700,5162.5,5164.5,5162.25,5164,5160.857256732358
1700094000,5164,5164.75,5163.25,5163.5,5161.182874884534
1700094300,5163.5,5163.75,5162.25,5163,5161.30370317141
1700094600,5163,5164.25,5162.75,5164.25,5161.430385209413
1700094900,5164,5164,5163.25,5163.25,5161.522890991148
1700095200,5163,5163,5162,5162.25,5161.549167438857
1700095500,5162.25,5163,5162,5162.25,5161.585908088631
1700095800,5162.25,5162.5,5161.5,5162,5161.599821990073
1700096100,5162.25,5163.25,5162.25,5163.25,5161.631874191831
1700096400,5163.25,5163.5,5161.75,5162,5161.6912454006415
1700096700,5161.75,5162.25,5161,5161.5,5161.686404539655
1700097000,5161.5,5161.5,5160.5,5161,5161.6568082508675
1700097300,5161,5161.75,5159.5,5159.75,5161.57121749409
1700097600,5159.75,5162,5159.75,5162,5161.560144885485
1700097900,5161.75,5162,5160,5160.5,5161.529714576963
1700098200,5160.5,5161,5160,5160.5,5161.482670946974
1700098500,5160.5,5161.25,5159.5,5159.5,5161.443201155056
1700098800,5159.75,5160,5159.25,5159.5,5161.36598626007
1700099100,5159.75,5160,5158.75,5158.75,5161.300493910041
1700099400,5158.75,5158.75,5156.75,5157.75,5161.016222594733
1700099700,5157.75,5157.75,5154,5154.25,5160.520377006495
1700100000,5154.5,5154.75,5152,5152.75,5159.973089727822
1700100300,5153,5153.5,5151.75,5151.75,5159.649972041782
1700100600,5151.75,5153,5151.75,5152.5,5159.418558250414
1700100900,5152.5,5155.75,5152.5,5155.5,5159.162124434266
1700101200,5155.5,5157,5154.75,5155.5,5159.042967804406
1700101500,5155.5,5156,5153.75,5154,5158.941953402253
1700101800,5153.75,5154.5,5153.5,5154,5158.852407356907
1700102100,5154,5154.25,5152.25,5153.25,5158.634438976092
1700102400,5153.5,5154.75,5152.5,5154.75,5158.544317532838
1700102700,5154.75,5155,5154,5154,5158.467118910131
1700103000,5154,5154.5,5152.5,5154,5158.338006910348
1700103300,5154,5154.25,5153,5153.75,5158.207696931127
1700103600,5153.75,5155,5153.5,5155,5158.162057164807
1700103900,5155,5155.75,5154.25,5155.5,5158.129313024558
