time,open,high,low,close,Plot,Plot,ROC Line
1297897200,1656.75,1663.75,1652.25,1661.5,8.858333333322207,9.102083333322383,11.5
1297983600,1661.5,1666.75,1658.75,1666.25,10.749999999989313,9.416145833322418,9.5
1298242800,1666,1666.25,1634,1638.25,4.708333333322571,9.624999999989114,-23.25
1298415600,1637.75,1644.25,1621.25,1629.25,-4.416666666677429,9.448958333322452,-37
1298502000,1629.5,1634.5,1616.25,1626.5,-16.016666666677565,8.452083333322449,-11.75
1298588400,1626.25,1643.75,1625.25,1642.5,-14.600000000010823,7.084374999989123,13.25
1298847600,1642,1652.75,1636.75,1649.75,-7.641666666677338,5.888020833322457,23.25
1298934000,1650.25,1660.25,1624.5,1624.75,-5.550000000010641,4.900520833322474,-17.75
1299020400,1625,1637.5,1620,1629.5,-7.8333333333441715,3.61249999998914,-20.25
1299106800,1630,1655.75,1628.75,1653.5,-6.258333333344353,2.25156249998912,28.75
1299193200,1653.5,1658.25,1635,1644,1.908333333322389,1.311979166655803,14.5
1299452400,1644,1651,1626.5,1632.75,6.341666666655783,0.7307291666558058,-20.75
1299538800,1632.5,1649.5,1629.75,1643.75,2.5416666666558285,0.1458333333224715,-0.25
1299625200,1643.5,1648.75,1635.25,1639.25,-0.041666666677656394,-0.4947916666775427,6.5
1299711600,1639.5,1641,1616.5,1618,-4.10833333334449,-1.3989583333442255,-25.75
1299798000,1617.5,1632.5,1606.75,1629.75,-7.500000000010687,-2.4286458333441914,-9.5
1300053600,1626,1629.5,1609.75,1619.25,-11.116666666677702,-3.6770833333441857,1.25
1300140000,1619.25,1622,1579.75,1604,-13.708333333344399,-5.205729166677543,-25.75
1300226400,1603.5,1612.25,1572,1582.25,-24.816666666677747,-7.051041666677563,-37
1300312800,1583.5,1603.25,1570,1597.5,-26.46666666667761,-8.429166666677574,-6.5
1300399200,1597.25,1616.25,1590.25,1603,-22.700000000010732,-8.846875000010897,20.75
1300658400,1605,1625,1603.5,1621.75,-8.43333333334408,-8.461458333344225,24.25
1300744800,1621.25,1625.25,1616.25,1617,0.7416666666556466,-7.937500000010914,14
1300831200,1616.5,1624.75,1607.75,1620.75,8.508333333322298,-7.058854166677605,-1
1300917600,1620.75,1635.5,1618,1634,10.991666666655647,-5.882291666677617,17
1301004000,1633.25,1643.25,1632.75,1638.75,17.341666666655556,-4.407291666677622,18
1301263200,1638,1644,1630.75,1631,19.583333333322344,-3.302604166677625,-3
1301349600,1631.5,1646.5,1629,1645.25,19.208333333322116,-2.4984375000109793,6.5
1301436000,1645,1656.5,1643.5,1652.75,16.824999999988677,-1.6057291666776763,21.75
1301522400,1653.25,1654.5,1649.25,1649.75,17.849999999988995,-0.48750000001101057,4.5
1301608800,1650,1662.5,1649.25,1656.5,16.24999999998886,0.7848958333223237,3.75
1301868000,1655.75,1661.5,1653.25,1658,14.374999999988859,2.1520833333222953,8.25
1301954400,1658.5,1663,1651.75,1655.5,12.441666666655465,3.624479166655618,-1
1302040800,1655.75,1665.25,1654.75,1657.75,9.158333333322389,5.0536458333222924,-0.25
1302127200,1657.75,1664,1651,1657.25,6.583333333322798,7.0161458333223266,1.75
1302213600,1657.25,1664.5,1647.5,1652.5,4.208333333322798,8.933333333322352,-5.25
1302472800,1654.5,1659,1645.75,1648.25,-0.6833333333443079,10.309374999989004,-9
1302559200,1649,1649.25,1634,1637,-6.608333333344262,10.423437499988992,-15.5
1302645600,1637,1647.5,1633.75,1637.5,-10.083333333344171,9.746874999989004,-10.75
1302732000,1638,1642,1627,1639,-12.091666666677611,8.45937499998901,2
1302818400,1639.25,1648,1634.5,1647.5,-7.69166666667752,7.291666666655686,10
1303077600,1647,1647.5,1619,1629.75,-7.450000000011187,5.742187499989015,-9.25
1303164000,1629.75,1638.25,1622.75,1637.25,-6.208333333344399,4.130208333322344,-10.25
1303250400,1637.5,1659.25,1637.25,1657,-2.966666666677611,2.7442708333223607,27.25
1303336800,1657.25,1666.5,1656.75,1659.75,6.783333333322389,2.1166666666557177,22.5
1303682400,1659.25,1664,1656,1659.5,13.499999999989313,1.8447916666557376,2.5
1303768800,1659.5,1675,1656.75,1669.75,15.599999999989222,1.8041666666557603,10
1303855200,1669.75,1683,1669,1679.75,17.991666666655647,2.0302083333224346,20.25
1303941600,1680.25,1687.25,1675.5,1683.75,21.44999999998936,2.593229166655803,14
1304028000,1683.75,1692.5,1681.5,1688.5,22.74999999998954,3.4427083333225,8.75
1304287200,1692,1702.25,1683.5,1686.5,21.099999999989222,4.349999999989151,2.75
1304373600,1686.5,1687.25,1674.5,1680.75,14.999999999989313,5.024479166655809,-7.75
1304460000,1680.5,1683.75,1666.25,1671.75,5.966666666655783,5.440104166655814,-14.75
1304546400,1672,1677.5,1654,1663.75,-2.291666666677429,5.709895833322491,-17
1304632800,1663,1680.5,1660.5,1663.25,-8.475000000010823,5.810416666655826,-8.5
1304892000,1666,1675,1663.25,1671.5,-9.75833333334458,5.95624999998914,7.75
1304978400,1671.25,1685.25,1667.75,1682.5,-4.783333333344444,6.138020833322457,19.25
1305064800,1682.5,1687,1661.75,1667.5,-2.1416666666775654,6.469791666655809,-4
1305151200,1668,1677.5,1657.5,1676.25,0.1916666666556921,6.869791666655814,-6.25
1305237600,1676,1681.25,1659.25,1662.75,-3.8166666666770652,6.816666666655848,-4.75
1305496800,1660.75,1670,1653.5,1654.25,-5.008333333343899,6.079687499989205,-22
1305583200,1654,1660.75,1644.75,1654.25,-9.691666666677065,4.630208333322557,-8.5
1305669600,1655,1669.25,1653.25,1667.25,-7.74166666667702,3.1713541666559166,13
1305756000,1667,1674.25,1663.25,1670.5,-3.000000000010232,1.8593749999892992,16.25
1305842400,1670.25,1672.75,1655.75,1656.5,-1.5750000000105047,0.42031249998930775,-10.75
1306101600,1654.75,1655.75,1639.5,1644,-6.575000000010505,-1.412500000010695,-26.5
1306188000,1643.5,1651.25,1640.5,1642.25,-11.966666666677156,-3.4791666666773438,-14.25
1306274400,1641.75,1653.25,1631,1645.25,-13.491666666677247,-5.259895833344004,1.25
1306360800,1645.25,1656.25,1641.25,1655.25,-7.641666666677111,-6.11041666667731,13
1306447200,1655.25,1662.5,1653.25,1658.75,-1.7416666666774745,-6.0760416666773125,13.5
1306706400,1658.5,1674.5,1657,1672.75,5.5749999999891315,-5.197916666677315,17.5
1306879200,1673.5,1676.5,1640,1640.75,2.0916666666560104,-4.457291666677278,-18
1306965600,1642,1646.5,1633,1641.25,-1.1416666666771107,-4.22968750001057,-31.5
1307052000,1641,1642.25,1623.25,1625,-12.508333333343899,-4.877604166677216,-15.75
1307311200,1627.5,1627.75,1612,1613.75,-17.233333333343808,-5.966666666677185,-27.5
1307397600,1614,1624.25,1611.25,1613.5,-23.433333333343853,-7.192708333343859,-11.5
1307484000,1613.75,1616.5,1605,1605.75,-26.200000000010277,-8.517187500010508,-8
1307570400,1606.5,1622.75,1604,1616.25,-22.46666666667693,-9.315625000010499,2.75
1307656800,1616.5,1617.5,1595.75,1598,-21.90833333334399,-10.201041666677185,-7.75
1307916000,1598.75,1606,1593.75,1600.25,-17.89166666667711,-11.131770833343865,-16
1308002400,1601.5,1621,1599.25,1618.5,-11.716666666677156,-11.76562500001053,20.5
1308088800,1617.75,1617.75,1589.75,1594,-8.37500000001046,-11.878125000010527,-6.25
1308175200,1595,1603,1586.25,1597.5,-4.916666666677202,-11.43750000001053,-21
1308261600,1597.75,1611.25,1592.5,1600,-8.583333333344399,-11.130729166677227,6
1308520800,1599,1609.25,1590.25,1607.75,-3.400000000011005,-10.865625000010596,10.25
1308607200,1607.25,1626.75,1605.75,1622,3.9166666666558285,-10.511979166677264,22
1308693600,1621.75,1627.75,1613.5,1613.75,7.699999999989359,-10.37916666667725,6
1308780000,1614,1614.75,1591,1611,9.308333333322707,-9.928125000010581,-11
1308866400,1611.5,1620,1595.25,1598,1.3083333333227074,-9.775000000010593,-15.75
1309125600,1599,1614,1591,1610.25,-0.8583333333438077,-9.046875000010587,-0.75
1309212000,1611,1629,1605.5,1628.5,3.9749999999899046,-7.72135416667723,30.5
1309298400,1627.5,1639.5,1625.5,1638.25,12.966666666656465,-5.44635416667721,28
1309384800,1638,1651.5,1636.25,1649.5,20.849999999989677,-2.505729166677213,21
1309471200,1648.75,1670.5,1646.5,1668.75,27.391666666656192,0.610416666656107,30.5
1309730400,1668.5,1671.75,1662.25,1670.75,31.924999999989723,3.974999999989464,21.25
1309903200,1670,1674.75,1660.5,1669.75,33.89999999998986,7.21197916665615,1
1309989600,1670,1686.75,1669.75,1685.75,32.3666666666561,9.967187499989478,15
1310076000,1685.5,1688.5,1663.25,1675.75,27.558333333322707,12.213020833322801,6
1310335200,1673.25,1673.5,1645.75,1652.5,16.358333333322662,13.542708333322793,-33.25
1310421600,1652,1657.25,1629.25,1644.75,-0.7583333333438986,14.031770833322824,-31
1310508000,1644.75,1661.75,1641.25,1646.25,-12.366666666677247,13.471354166656184,-6.25
1310594400,1646.25,1657.25,1636,1640.75,-16.533333333343535,12.193229166656224,-4
1310680800,1641.75,1649.5,1634.5,1649,-15.066666666677065,10.770312499989572,2.75
1310940000,1648.5,1648.75,1625.25,1634.5,-15.558333333343853,9.216145833322912,-6.25
1311026400,1635.5,1658.25,1634.25,1655.25,-9.175000000010186,8.560937499989606,6.25
1311112800,1655.25,1663.75,1653.25,1655.25,-5.641666666676883,8.261979166656289,20.75
1311199200,1655.75,1677.5,1649,1676.5,9.283333333323299,8.593749999989626,21.25
1311285600,1675.25,1681.75,1666.75,1675,15.941666666656374,8.77968749998962,19.75
1311544800,1664,1674.25,1656,1667.5,18.52499999998963,8.634374999989618,-9
1311631200,1667.5,1673.75,1659.5,1660.25,11.558333333322935,7.644791666656289,-14.75
1311717600,1660,1662.5,1632,1633,-1.1166666666772471,5.579687499989603,-34.5
1311804000,1633.25,1647,1629.25,1630.75,-12.366666666677474,2.688020833322895,-29.5
1311890400,1631.75,1634.75,1612.5,1622.5,-22.300000000010414,-0.7286458333437622,-10.5
1312149600,1640,1643.75,1604.25,1613.75,-26.64166666667711,-4.116145833343751,-17
1312236000,1613.75,1619,1580.75,1581.25,-35.74166666667725,-7.372395833343745,-41.25
1312322400,1582.25,1592,1564.25,1588.5,-40.40000000001032,-9.850000000010397,-25.25
1312408800,1588.25,1598.25,1527.25,1532.75,-53.02500000001032,-12.391145833343714,-48.5
1312495200,1533.5,1553,1497.25,1531.75,-55.20000000001028,-14.807812500010385,-56.75
1312754400,1501.25,1523,1443.5,1445.25,-80.72500000000991,-18.91145833334369,-87.5
1312840800,1447,1509.5,1411,1505.75,-74.2750000000101,-22.58125000001033,-26
1312927200,1505,1512.75,1447.75,1457.5,-81.47500000001014,-27.100000000010326,12.25
1313013600,1457,1518,1437,1502.5,-49.566666666677065,-29.845312500010337,-3.25
1313100000,1502.25,1520.75,1480.75,1510.75,-36.72500000001014,-32.72083333334368,53.25
1313359200,1513.75,1535.75,1510.25,1532.5,-3.600000000010141,-33.942187500010334,30
1313445600,1530.5,1535.5,1511.5,1526.25,9.816666666656374,-34.48645833334366,15.5
1313532000,1525.75,1540.75,1515.5,1524,20.683333333322707,-33.91614583334368,-8.5
1313618400,1523.5,1524,1462.25,1477.5,7.874999999989313,-33.35416666667702,-48.75
1313704800,1477.75,1487.25,1451.5,1458,-7.500000000010004,-33.0500000000103,-66
1313964000,1456,1480.5,1445.25,1457.25,-30.95000000001005,-33.59062500001028,-20.25
1314050400,1457.5,1494.75,1452.5,1492.5,-24.625000000010004,-33.46458333334358,34.5
1314136800,1493,1510.75,1476.5,1506,-13.47500000001014,-32.07291666667689,48.75
1314223200,1505.5,1522.5,1487,1491.5,-0.9583333333434894,-29.607812500010212,-1
1314309600,1491,1513.75,1466.75,1510,4.949999999990268,-25.984375000010175,4
1314568800,1509.5,1542.75,1506.25,1542,15.999999999990223,-21.534375000010144,50.5
1314655200,1542,1552.75,1527.5,1538.75,30.499999999989996,-14.58281250001015,28.75
1314741600,1538.25,1563.75,1535.25,1551.75,41.64166666665642,-7.338020833343492,9.75
1314828000,1552,1562.5,1534.75,1535.25,33.616666666656556,-0.14479166667682364,-3.5
1314914400,1535,1537.25,1502.5,1503.25,17.258333333323208,4.031770833323193,-48.5
1315173600,1499,1500.75,1470,1498.5,-4.616666666676792,6.038541666656528,-36.75
1315346400,1498.5,1533.75,1497.75,1533,-9.416666666676974,5.674999999989851,29.75
1315432800,1533.25,1537.75,1516,1519.75,-5.291666666676974,4.730729166656516,21.25
1315519200,1519.75,1528,1480.75,1492,-7.508333333343444,2.968749999989882,-41
1315778400,1477.5,1498,1463.5,1497.25,-18.150000000010095,1.3421874999899188,-22.5
1315864800,1496.75,1510.5,1479,1505.25,-19.308333333343626,0.6041666666565675,13.25
1315951200,1505.5,1536.25,1488,1522.25,-7.57500000001005,2.0651041666565675,25
1316037600,1522.25,1545.5,1515.75,1544.25,8.841666666656465,4.156770833323222,39
1316124000,1543,1554.5,1534.75,1551.75,22.691666666657056,6.417187499989922,29.5
1316383200,1539.25,1543.75,1521.5,1537.75,24.408333333323526,8.00260416665661,-6.5
1316469600,1536.75,1554.5,1525.25,1536,17.9083333333233,8.812499999989925,-15.75
1316556000,1536.5,1543.75,1495,1495.75,2.9666666666566925,7.997916666656579,-42
1316642400,1495.25,1499,1446.75,1463.5,-16.158333333343535,5.081770833323233,-72.5
1316728800,1464.25,1478.5,1442,1469.75,-36.01666666667688,0.22812499998990177,-26
1316988000,1462,1499,1455,1498.5,-35.22500000001014,-4.074479166676767,35
1317074400,1497.5,1530,1495,1509.5,-20.316666666677065,-6.422916666676784,39.75
1317160800,1509,1521.75,1483.5,1488.75,-10.633333333343671,-6.798958333343464,-9.75
1317247200,1488.25,1510.75,1473.5,1496.25,-6.583333333343717,-6.621875000010135,-13.25
1317333600,1497.25,1499.75,1461.5,1466,-12.508333333343671,-7.072916666676804,-22.75
1317592800,1463,1473.5,1425.25,1426.25,-22.191666666677065,-7.990625000010155,-70
1317679200,1427.5,1459.75,1408,1453.5,-28.191666666677065,-8.61822916667684,-12.5
1317765600,1454.5,1481.25,1446.5,1475,-23.11666666667702,-8.856250000010178,48.75
1317852000,1475,1500.5,1469,1497.5,-2.766666666676656,-8.55572916667684,44
1317938400,1497.25,1513.75,1484.75,1495,8.541666666656738,-8.574479166676824,20
1318197600,1497.75,1532.25,1496.5,1531,23.9583333333228,-8.495312500010215,33.5
1318284000,1530.5,1534.75,1520.75,1529.5,32.62499999998954,-7.981770833343589,34.5
1318370400,1527.5,1556,1520.75,1538.25,42.09166666665624,-6.47031250001028,7.25
1318456800,1538.5,1544.25,1525.25,1538,40.24999999998954,-4.140104166676977,8.5
1318543200,1537.5,1561.5,1533,1559.25,40.84166666665601,-0.5776041666770055,21
1318802400,1558.25,1570.75,1533.5,1534,28.649999999989177,3.4640624999896232,-4
1318888800,1534,1569.75,1525.5,1563,26.033333333322616,7.292708333322921,3.75
1318975200,1562.75,1567.25,1541.5,1546.5,14.633333333322753,9.47708333332291,12.5
1319061600,1546.75,1556.25,1532.5,1550,14.71666666665601,11.06145833332289,-13
1319148000,1548.75,1575.75,1548,1575.25,10.774999999989632,12.146354166656224,28.75
1319407200,1569.75,1592.5,1566.75,1587,18.674999999989495,14.095312499989546,37
1319493600,1587,1594.5,1562.25,1564.5,20.008333333322753,16.732812499989535,-10.75
1319580000,1565,1582.5,1556.5,1577.5,16.8333333333228,19.546874999989527,-9.5
1319666400,1578,1629.25,1577.5,1622.5,20.216666666656465,22.25520833332287,58
1319752800,1622.25,1624.25,1612.75,1621,32.87499999998931,24.482812499989492,43.5
1320012000,1620,1620.75,1585.25,1589.25,31.266666666655738,25.90312499998943,-33.25
1320098400,1587.5,1588,1548.5,1564.5,11.783333333322389,25.142187499989404,-56.5
1320184800,1563.5,1578.75,1556.5,1574.25,-6.575000000010505,22.6921874999894,-15
1320271200,1574.25,1599.75,1553.5,1595.75,-8.983333333344035,19.499999999989384,31.25
1320357600,1595.75,1598.75,1574.5,1591,-1.7250000000110504,16.876562499989348,16.75
1320620400,1591,1599.5,1572,1597.5,4.974999999988995,14.634895833322659,1.75
1320706800,1597.5,1615.25,1588.5,1613.25,5.933333333322707,13.215104166656005,22.25
1320793200,1613.25,1614,1562.75,1565.75,-1.3083333333440805,11.506249999989336,-31.75
1320879600,1566.25,1585,1558.25,1577.5,-3.4750000000105956,10.374479166656002,-35.75
1320966000,1577.5,1604.75,1573.75,1601.5,-5.441666666677293,9.11458333332267,35.75
1321225200,1604.25,1610.75,1583.5,1592.5,3.1499999999894044,8.638020833322656,15
1321311600,1591.5,1602.25,1574,1594,5.699999999989359,7.827083333322648,-7.5
1321398000,1594.5,1598.75,1570.5,1571,-4.141666666677338,6.317708333322642,-21.5
1321484400,1571.25,1581.75,1546.5,1554.75,-12.625000000010687,4.476562499989299,-39.25
1321570800,1555,1569.75,1548.75,1554,-22.258333333344353,1.821874999989248,-17
1321830000,1548,1549,1520.5,1530.75,-29.000000000010687,-2.045312500010752,-24
1321916400,1530.75,1539,1519.25,1522.75,-30.616666666677474,-5.913020833344078,-31.25
1322002800,1522.75,1525,1498.5,1500,-42.04166666667743,-9.277083333344066,-30.75
1322089200,1500.25,1513.75,1487.5,1493.5,-46.058333333344535,-11.744791666677443,-29.25
1322434800,1512,1536.25,1509.25,1531,-36.25833333334458,-13.449479166677477,31
1322521200,1530.75,1546,1526.25,1536.5,-18.491666666677474,-14.497395833344129,43
1322607600,1535,1586.75,1523,1586,13.14166666665551,-13.986979166677472,55
1322694000,1583.75,1591,1575.75,1583.5,29.39166666665551,-12.520833333344171,47
1322780400,1583.5,1602.75,1582,1583.5,42.183333333322025,-9.80260416667754,-2.5
1323039600,1588,1606.25,1588,1595,41.083333333322116,-7.017708333344245,11.5
1323126000,1593.25,1605.75,1585.25,1595,38.491666666655874,-4.2718750000109225,11.5
1323212400,1595.5,1608,1584,1604,37.19999999998913,-2.1437500000109395,9
1323298800,1603.75,1612,1570.75,1576,23.266666666655283,-1.0458333333443193,-19
1323385200,1575.5,1600.5,1568.5,1598.75,13.99166666665542,0.08749999998897806,-5.25
1323644400,1596,1600.5,1566,1575.25,-0.01666666667779282,0.8755208333222839,-0.75
1323730800,1575.25,1590,1558.5,1566.25,-6.241666666677702,1.8765624999889496,-32.5
1323817200,1565.75,1572.5,1548.5,1552.25,-18.366666666677702,2.541145833322261,-23
1323903600,1552.25,1566.5,1544,1557.75,-21.62500000001137,3.103124999988893,-8.5
1323990000,1558.25,1571,1554.25,1557,-22.058333333344763,4.3520833333221844,4.75
1324249200,1558,1565.75,1541.5,1545,-19.47500000001105,6.013541666655527,-12.75
1324335600,1545,1583.25,1544.75,1582,-10.091666666677611,7.648958333322213,25
1324422000,1582,1595,1569,1582.25,0.49999999998908606,8.835937499988873,37.25
1324508400,1582,1597,1578.25,1595,15.266666666655283,8.968749999988859,13
1324594800,1595.5,1606.75,1594.75,1606.25,22.599999999988768,8.544270833322187,24
1324854000,1606.5,1610,1602,1606.25,27.499999999989086,7.626562499988879,11.25
1325026800,1606,1610.5,1589,1590.5,23.57499999998913,6.532291666655567,-15.75
1325113200,1590,1604.5,1589.75,1603.5,17.533333333321934,5.222395833322196,-2.75
1325199600,1602.75,1606.5,1596.75,1598.5,10.874999999988631,3.5770833333221645,8
1325458800,1620.75,1626,1616.25,1618,13.941666666655237,2.9942708333221617,14.5
1325631600,1618,1620.75,1608.75,1619,11.708333333321889,2.851562499988816,20.5
1325718000,1619.25,1624,1605.75,1619,14.841666666655101,3.780208333322122,1
1325804400,1619.25,1628.25,1612.75,1620.25,11.791666666654919,4.907291666655411,1.25
1326063600,1620.75,1623.75,1613.25,1621.5,9.974999999988313,6.678645833322037,2.5
1326150000,1621,1638,1620.5,1632,11.73333333332198,8.763541666655371,11.75
1326236400,1632,1635.5,1625.25,1634.25,13.599999999988768,10.992187499988717,12.75
1326322800,1634.25,1643.5,1626.75,1637.75,14.291666666655374,13.102604166655368,5.75
1326409200,1638,1641,1618.75,1635,12.141666666655283,14.492187499988674,0.75
1326668400,1631.25,1648.5,1627.25,1635.25,8.799999999988586,15.010937499988643,-2.5
1326841200,1635,1650.25,1632.5,1648.25,9.27499999998895,14.636458333321997,13.25
1326927600,1648.75,1657.5,1645.25,1656.5,12.691666666655692,14.01718749998868,21.25
1327014000,1656,1657.75,1650.75,1656.75,16.08333333332189,13.30364583332198,8.5
1327273200,1653.5,1664.25,1651,1657,15.324999999988904,12.788020833321966,0.5
1327359600,1657.25,1657.75,1647.5,1657.5,12.058333333322025,12.445833333321971,0.75
1327446000,1657.25,1670.75,1649,1666.25,11.799999999988813,12.503645833321983,9.25
1327532400,1666.75,1675.75,1655.25,1661.25,10.516666666655283,12.289583333321985,3.75
1327618800,1660.75,1665.25,1653,1658.5,8.774999999988495,12.106249999988648,-7.75
1327878000,1660,1660.5,1642,1655,3.024999999988495,11.367708333321985,-6.25
1327964400,1655,1663.5,1648.25,1654.25,-1.208333333345081,10.555208333321985,-4.25
1328050800,1653.75,1673,1649.75,1665.75,-0.5416666666783385,9.89791666665532,10.75
1328137200,1666.25,1672,1663,1668.75,2.81666666665501,9.340624999988634,14.5
1328223600,1668.75,1688,1666,1685,10.241666666654965,9.130729166655271,19.25
1328482800,1682.5,1686.5,1676.25,1685,13.858333333321752,9.10364583332192,16.25
1328569200,1685,1691.75,1677.75,1690.75,17.86666666665542,9.461458333321929,5.75
1328655600,1690.25,1694.25,1684.25,1693,17.85833333332198,10.027604166655266,8
1328742000,1693,1698.75,1686.75,1694.25,17.641666666655055,10.550520833321897,3.5
1328828400,1694,1694.25,1679.75,1686.5,13.424999999988586,10.596354166655203,-6.5
1329087600,1693.25,1698.25,1688.75,1695,10.091666666655101,10.221874999988529,0.75
1329174000,1695.25,1698,1683.75,1693.75,5.97499999998854,9.637499999988506,7.25
1329260400,1693.5,1704,1684,1688.25,4.308333333321798,9.153124999988492,-6.75
1329346800,1687.75,1703.25,1680.25,1700.75,3.02499999998804,8.604687499988444,7
1329433200,1700.75,1707.25,1699,1705.75,4.949999999987995,8.256770833321738,17.5
1329692400,1712.75,1715.5,1701.75,1706,8.766666666655055,8.256249999988398,5.25
1329865200,1705.75,1710,1699,1702,8.058333333321798,8.57083333332173,-3.75
1329951600,1702,1709.75,1696.25,1709,7.541666666654919,9.11770833332173,3
1330038000,1709,1714.5,1707.5,1709.25,7.124999999988404,9.596874999988401,7.25
1330297200,1709.25,1716.75,1699,1713.25,8.19999999998845,9.933333333321741,4.25
1330383600,1713.25,1719.75,1710.5,1717.5,8.783333333321934,9.842187499988427,8.25
1330470000,1717.25,1723.25,1702.75,1710.5,7.524999999988722,9.446354166655112,-2.75
1330556400,1708.25,1721.25,1704.75,1720.5,6.716666666655101,8.749479166655092,3
1330642800,1720.5,1723,1711,1714.75,4.399999999988495,7.90833333332175,4.25
1330902000,1713.25,1715.5,1704,1710.5,3.924999999988586,7.051041666655095,-10
1330988400,1710,1711.75,1684.5,1688,-5.1083333333449445,5.89270833332175,-26.75
1331074800,1687.5,1700.25,1687.25,1698.75,-10.116666666678157,4.629687499988421,-11.75
1331161200,1698.75,1714.5,1696.5,1712.5,-9.800000000012005,3.643749999988387,24.5
1331247600,1712.25,1720.5,1709.25,1718.5,-0.5583333333452174,3.3395833333216984,19.75
1331503200,1718.75,1718.75,1712,1718.5,5.499999999988404,3.494270833321721,6
1331589600,1718.5,1743,1717.75,1742.5,12.999999999988404,3.9973958333217467,24
1331676000,1742.25,1746,1736,1740.5,17.33333333332166,4.53281249998841,22
1331762400,1740,1749.25,1736.5,1747.75,24.358333333321752,5.551562499988407,5.25
1331848800,1747.5,1752.25,1745.75,1750.25,23.391666666655055,6.542187499988415,9.75
1332108000,1749,1759.75,1745.25,1755.75,23.949999999988677,7.593749999988432,8
1332194400,1755.75,1756.75,1743.5,1751.75,18.908333333321934,8.263020833321775,1.5
1332280800,1751.75,1757.5,1746,1749.25,13.524999999988495,8.559374999988435,-6.5
1332367200,1749.5,1752.5,1734.25,1740.75,5.699999999988449,8.445312499988418,-11
1332453600,1740.75,1747,1732.25,1745.75,0.9749999999885404,8.086458333321758,-3.5
1332712800,1745.5,1767.25,1744.25,1766.75,1.9833333333217524,7.935416666655087,26
1332799200,1766.75,1771.5,1757.75,1758.25,6.2416666666549645,8.080208333321735,12.5
1332885600,1758,1764,1743.75,1752,7.174999999988131,8.847916666655053,-14.75
1332972000,1751.25,1755.75,1738,1750,1.3666666666547371,9.565624999988358,-8.25
1333058400,1749.75,1758,1747.5,1755,-0.1916666666782021,10.166145833321721,3
1333317600,1759,1769.5,1750.75,1764.25,3.041666666654919,10.39114583332173,14.25
1333404000,1763.75,1766,1751.25,1760.5,5.666666666654919,10.401562499988387,5.5
1333490400,1760.75,1760.75,1740.25,1745,2.7583333333218434,9.761458333321727,-19.25
1333576800,1745,1749.5,1735.75,1742,-4.783333333344899,8.379166666655067,-18.5
1333663200,1742.25,1746.5,1723.75,1742,-10.575000000011187,6.195833333321758,-3
1333922400,1726.75,1734.5,1723.5,1726.75,-12.658333333344899,3.942708333321761,-15.25
1334008800,1726,1732.5,1704.25,1708.75,-18.791666666678566,1.2713541666550583,-33.25
1334095200,1709.5,1722.25,1709.25,1715.75,-23.91666666667834,-1.4052083333449588,-11
1334181600,1716,1738,1715,1737.75,-19.02500000001146,-3.439583333344956,29
1334268000,1737.5,1740.25,1715.5,1716.75,-12.533333333344899,-4.57916666667829,1
1334527200,1717.75,1727,1712.25,1715.75,-7.68333333334499,-5.120312500011636,-22
1334613600,1716,1740.5,1711,1735.25,-5.991666666678384,-5.618750000011644,18.5
1334700000,1735.5,1738.5,1729.5,1730,-0.0750000000118689,-6.0135416666783215,14.25
1334786400,1730.5,1741.75,1717.25,1724.25,4.533333333321707,-6.178645833344973,-11
1334872800,1725.5,1735,1723,1727,3.283333333321707,-6.058854166678287,-3
1335132000,1724,1726.5,1705.75,1714.5,-0.6583333333448991,-6.088020833344956,-9.75
1335218400,1714.75,1723,1712.75,1721.75,-2.7916666666783385,-6.4526041666782845,-5.25
1335304800,1722.5,1739.5,1721.25,1739,-1.1166666666781566,-6.876562500011602,24.5
1335391200,1739,1750,1732.75,1748.5,9.14166666665551,-6.477604166678248,26.75
1335477600,1748.5,1754.75,1738.25,1750.25,15.291666666655374,-5.2229166666782305,11.25
1335736800,1752,1754.25,1741.5,1745.25,14.424999999988586,-3.6604166666782447,-3.25
1335823200,1746,1763.5,1743,1752.25,13.97499999998854,-1.9958333333449048,2
1335909600,1752.25,1756.5,1741,1749.25,11.716666666655101,-0.08906250001155058,4
1335996000,1749.25,1754.5,1736.25,1737.75,7.8666666666549645,1.8973958333217809,-14.5
1336082400,1738.25,1740.75,1713.25,1714.25,-3.5250000000114596,2.866145833321781,-35
1336341600,1705.75,1722,1694.25,1717.5,-14.408333333345126,2.7489583333217666,-20.25
1336428000,1717,1719.75,1695.5,1710.25,-22.425000000012005,1.8276041666550782,-4
1336514400,1710.75,1712.5,1691,1702.75,-22.633333333345035,0.7874999999884125,-14.75
1336600800,1703,1715.5,1697.5,1709.25,-21.45833333334508,-0.5489583333449133,-1
1336687200,1709.25,1715,1695.75,1701.75,-19.441666666678202,-2.0473958333449076,-1
1336946400,1697.75,1702.75,1685,1685.75,-19.1583333333449,-3.4500000000115705,-23.5
1337032800,1686.25,1698.75,1677.25,1680,-21.68333333334499,-4.764062500011576,-21.75
1337119200,1680.5,1691.5,1672.5,1674.25,-23.350000000011278,-6.048958333344885,-11.5
1337205600,1674.75,1682.5,1652.25,1653,-25.79166666667811,-7.591145833344882,-27
1337292000,1653.75,1662.25,1641.5,1642.5,-31.116666666678157,-10.107291666678236,-31.75
