price,formation_time,breakout_time,retest_time,type,status,m5_retest_time,m5_open,m5_high,m5_low,m5_close
21365.5,2025-01-28 14:00:00,2025-02-02 23:00:00,2025-02-03 08:00:00,LLPB,retested,2025-02-03 08:00:00,21324.25,21365.75,21324.25,21361.0
21360.0,2025-02-03 07:00:00,2025-02-03 08:00:00,2025-02-03 15:00:00,LHPB,retested,2025-02-03 15:00:00,21421.25,21425.5,21351.0,21375.0
21520.5,2025-02-03 14:00:00,2025-02-03 15:00:00,2025-02-04 05:00:00,LHPB,retested,2025-02-04 05:05:00,21607.75,21609.5,21448.5,21527.25
21725.75,2025-02-03 19:00:00,2025-02-03 21:00:00,2025-02-04 01:00:00,LHPB,retested,2025-02-04 01:05:00,21738.5,21740.5,21718.5,21724.75
21632.0,2025-02-04 03:00:00,2025-02-04 05:00:00,2025-02-04 11:00:00,LLPB,retested,2025-02-04 11:05:00,21604.5,21632.5,21599.5,21630.25
21704.5,2025-02-04 12:00:00,2025-02-04 14:00:00,2025-02-05 07:00:00,LHPB,retested,2025-02-05 07:00:00,21724.25,21726.5,21700.25,21704.5
21831.25,2025-02-04 20:00:00,2025-02-04 21:00:00,2025-02-05 16:00:00,LLPB,retested,2025-02-05 16:05:00,21799.0,21839.25,21796.75,21830.0
21996.25,2025-02-07 13:00:00,2025-02-07 15:00:00,2025-02-10 14:00:00,LLPB,retested,2025-02-10 14:00:00,21986.5,21997.5,21986.5,21994.5
22015.0,2025-02-10 14:00:00,2025-02-10 15:00:00,2025-02-10 23:00:00,LHPB,retested,2025-02-10 23:00:00,22038.0,22038.25,22014.25,22016.0
22023.25,2025-02-10 17:00:00,2025-02-10 23:00:00,2025-02-11 15:00:00,LLPB,retested,2025-02-11 15:00:00,21983.5,22025.75,21967.0,21989.5
22013.25,2025-02-12 02:00:00,2025-02-12 03:00:00,2025-02-12 08:00:00,LLPB,retested,2025-02-12 08:00:00,22007.0,22018.5,22004.0,22016.75
22037.0,2025-02-13 12:00:00,2025-02-13 13:00:00,2025-02-21 18:00:00,LHPB,retested,2025-02-21 18:00:00,22058.25,22060.25,22023.75,22032.75
22205.0,2025-02-13 17:00:00,2025-02-13 19:00:00,2025-02-20 15:00:00,LHPB,retested,2025-02-20 15:00:00,22217.0,22243.5,22157.0,22237.25
22203.25,2025-02-13 18:00:00,2025-02-13 19:00:00,2025-02-20 15:00:00,LHPB,retested,2025-02-20 15:00:00,22217.0,22243.5,22157.0,22237.25
22469.75,2025-02-17 06:00:00,2025-02-17 07:00:00,2025-02-17 11:00:00,LLPB,retested,2025-02-17 11:00:00,22462.75,22470.25,22462.25,22469.0
22455.0,2025-02-18 05:00:00,2025-02-18 14:00:00,2025-02-18 21:00:00,LLPB,retested,2025-02-18 21:00:00,22445.0,22456.0,22439.5,22439.5
22456.5,2025-02-18 06:00:00,2025-02-18 14:00:00,2025-02-18 23:00:00,LLPB,retested,2025-02-18 23:00:00,22430.5,22457.75,22428.0,22450.25
22355.0,2025-02-20 08:00:00,2025-02-20 14:00:00,2025-02-20 21:00:00,LLPB,retested,2025-02-20 21:00:00,22351.25,22356.0,22336.0,22342.25
22283.25,2025-02-20 18:00:00,2025-02-20 19:00:00,2025-02-21 15:00:00,LHPB,retested,2025-02-21 15:00:00,22301.75,22316.0,22253.0,22296.75
21925.5,2025-02-21 20:00:00,2025-02-23 23:00:00,2025-02-24 08:00:00,LHPB,retested,2025-02-24 08:05:00,21962.25,21964.0,21920.75,21922.5
21598.75,2025-02-25 13:00:00,2025-02-25 14:00:00,2025-02-26 16:00:00,LLPB,retested,2025-02-26 16:05:00,21569.25,21601.25,21568.25,21590.25
21234.5,2025-02-27 18:00:00,2025-02-27 19:00:00,2025-03-02 23:00:00,LLPB,retested,2025-03-02 23:05:00,21193.25,21242.25,21189.75,21239.75
20836.5,2025-02-28 07:00:00,2025-02-28 08:00:00,2025-02-28 12:00:00,LHPB,retested,2025-02-28 12:00:00,20868.5,20870.75,20819.25,20829.25
20984.0,2025-02-28 15:00:00,2025-02-28 20:00:00,2025-03-03 15:00:00,LHPB,retested,2025-03-03 15:00:00,21051.0,21079.25,20966.0,21074.5
20982.25,2025-02-28 16:00:00,2025-02-28 20:00:00,2025-03-03 15:00:00,LHPB,retested,2025-03-03 15:00:00,21051.0,21079.25,20966.0,21074.5
20955.0,2025-02-28 17:00:00,2025-02-28 20:00:00,2025-03-03 18:00:00,LHPB,retested,2025-03-03 18:05:00,21025.0,21025.0,20942.75,20951.0
20859.25,2025-03-03 18:00:00,2025-03-03 19:00:00,2025-03-04 20:00:00,LLPB,retested,2025-03-04 20:00:00,20825.25,20861.5,20804.75,20821.25
20290.25,2025-03-07 17:00:00,2025-03-07 18:00:00,2025-03-09 22:00:00,LHPB,retested,2025-03-09 22:00:00,20353.0,20353.0,20263.25,20303.0
20273.5,2025-03-10 00:00:00,2025-03-10 01:00:00,2025-03-10 08:00:00,LHPB,retested,2025-03-10 08:00:00,20299.75,20319.0,20273.0,20273.5
19846.75,2025-03-14 20:00:00,2025-03-16 22:00:00,2025-03-17 10:00:00,LLPB,retested,2025-03-17 10:05:00,19835.5,19848.0,19830.5,19846.0
19951.0,2025-03-17 16:00:00,2025-03-17 17:00:00,2025-03-18 03:00:00,LHPB,retested,2025-03-18 03:05:00,19968.5,19969.25,19947.75,19958.5
