price,formation_time,breakout_time,type
4721.0,2023-10-01 22:00:00,2023-10-05 22:00:00,LHPB
4701.25,2023-10-02 22:00:00,2023-10-05 22:00:00,LHPB
4669.5,2023-10-03 22:00:00,2023-10-05 22:00:00,LHPB
4736.75,2023-09-28 22:00:00,2023-10-08 22:00:00,LHPB
4724.0,2023-10-05 22:00:00,2023-10-08 22:00:00,LHPB
4764.5,2023-09-21 22:00:00,2023-10-09 22:00:00,LHPB
4749.0,2023-09-24 22:00:00,2023-10-09 22:00:00,LHPB
4748.25,2023-09-25 22:00:00,2023-10-09 22:00:00,LHPB
4731.75,2023-10-09 22:00:00,2023-10-11 22:00:00,LLPB
4706.25,2023-10-12 22:00:00,2023-10-17 22:00:00,LLPB
4717.0,2023-10-15 22:00:00,2023-10-17 22:00:00,LLPB
4665.0,2023-10-08 22:00:00,2023-10-18 22:00:00,LLPB
4607.75,2023-10-05 22:00:00,2023-10-22 22:00:00,LLPB
4609.0,2023-10-19 22:00:00,2023-10-22 22:00:00,LLPB
4572.0,2023-05-11 22:00:00,2023-10-24 22:00:00,LLPB
4574.25,2023-05-23 22:00:00,2023-10-24 22:00:00,LLPB
4578.75,2023-10-22 22:00:00,2023-10-24 22:00:00,LLPB
4512.75,2023-03-29 22:00:00,2023-10-25 22:00:00,LLPB
4522.5,2023-05-03 22:00:00,2023-10-25 22:00:00,LLPB
4534.75,2023-05-04 22:00:00,2023-10-25 22:00:00,LLPB
4550.5,2023-10-26 22:00:00,2023-10-29 22:00:00,LHPB
4576.5,2023-10-25 22:00:00,2023-10-30 22:00:00,LHPB
4669.75,2023-10-19 22:00:00,2023-11-01 22:00:00,LHPB
4656.0,2023-10-23 22:00:00,2023-11-01 22:00:00,LHPB
4639.0,2023-10-24 22:00:00,2023-11-01 22:00:00,LHPB
4765.5,2023-10-17 22:00:00,2023-11-06 23:00:00,LHPB
4757.25,2023-11-02 22:00:00,2023-11-06 23:00:00,LHPB
4729.75,2023-11-05 23:00:00,2023-11-08 23:00:00,LLPB
4731.5,2023-11-06 23:00:00,2023-11-08 23:00:00,LLPB
4796.0,2023-10-11 22:00:00,2023-11-09 23:00:00,LHPB
4788.75,2023-10-16 22:00:00,2023-11-09 23:00:00,LHPB
4801.0,2023-11-09 23:00:00,2023-11-12 23:00:00,LHPB
4880.0,2023-09-17 22:00:00,2023-11-13 23:00:00,LHPB
4875.0,2023-09-18 22:00:00,2023-11-13 23:00:00,LHPB
4873.5,2023-09-19 22:00:00,2023-11-13 23:00:00,LHPB
4812.5,2023-09-20 22:00:00,2023-11-13 23:00:00,LHPB
4931.5,2023-09-14 22:00:00,2023-11-19 23:00:00,LHPB
4906.75,2023-11-14 23:00:00,2023-11-19 23:00:00,LHPB
4927.5,2023-11-22 23:00:00,2023-11-26 23:00:00,LLPB
4939.5,2023-11-22 23:00:00,2023-11-27 23:00:00,LHPB
4946.25,2023-09-03 22:00:00,2023-11-28 23:00:00,LHPB
4912.5,2023-11-27 23:00:00,2023-11-29 23:00:00,LLPB
4962.75,2023-08-31 22:00:00,2023-11-30 23:00:00,LHPB
4962.5,2023-11-28 23:00:00,2023-11-30 23:00:00,LHPB
4928.0,2023-11-30 23:00:00,2023-12-03 23:00:00,LLPB
4975.75,2023-08-03 22:00:00,2023-12-07 23:00:00,LHPB
4973.25,2023-11-30 23:00:00,2023-12-07 23:00:00,LHPB
4970.0,2023-12-03 23:00:00,2023-12-07 23:00:00,LHPB
4964.0,2023-12-05 23:00:00,2023-12-07 23:00:00,LHPB
4979.25,2023-12-07 23:00:00,2023-12-10 23:00:00,LHPB
5076.0,2022-04-05 22:00:00,2023-12-12 23:00:00,LHPB
5067.0,2022-04-07 22:00:00,2023-12-12 23:00:00,LHPB
5056.25,2022-04-20 22:00:00,2023-12-12 23:00:00,LHPB
5049.5,2023-07-26 22:00:00,2023-12-12 23:00:00,LHPB
5036.75,2023-07-31 22:00:00,2023-12-12 23:00:00,LHPB
5102.0,2023-12-14 23:00:00,2023-12-17 23:00:00,LHPB
5136.0,2022-04-04 22:00:00,2023-12-19 23:00:00,LHPB
5070.25,2023-12-14 23:00:00,2023-12-19 23:00:00,LLPB
5082.5,2023-12-17 23:00:00,2023-12-19 23:00:00,LLPB
5143.75,2023-12-19 23:00:00,2023-12-25 23:00:00,LHPB
5134.75,2023-12-21 23:00:00,2023-12-25 23:00:00,LHPB
5112.25,2023-12-25 23:00:00,2023-12-28 23:00:00,LLPB
5129.5,2023-12-26 23:00:00,2023-12-28 23:00:00,LLPB
5097.75,2023-12-21 23:00:00,2024-01-01 23:00:00,LLPB
5109.75,2023-12-28 23:00:00,2024-01-01 23:00:00,LLPB
5064.0,2023-12-20 23:00:00,2024-01-02 23:00:00,LLPB
5103.75,2024-01-02 23:00:00,2024-01-07 23:00:00,LHPB
5079.5,2024-01-03 23:00:00,2024-01-07 23:00:00,LHPB
5073.25,2024-01-04 23:00:00,2024-01-07 23:00:00,LHPB
5104.5,2024-01-11 23:00:00,2024-01-14 23:00:00,LLPB
5080.5,2024-01-08 23:00:00,2024-01-16 23:00:00,LLPB
5085.75,2024-01-10 23:00:00,2024-01-16 23:00:00,LLPB
5092.5,2024-01-14 23:00:00,2024-01-16 23:00:00,LLPB
5178.25,2022-03-28 22:00:00,2024-01-18 23:00:00,LHPB
5174.75,2022-03-29 22:00:00,2024-01-18 23:00:00,LHPB
5161.5,2022-03-30 22:00:00,2024-01-18 23:00:00,LHPB
5154.5,2023-12-27 23:00:00,2024-01-18 23:00:00,LHPB
5154.0,2023-12-28 23:00:00,2024-01-18 23:00:00,LHPB
5151.0,2024-01-10 23:00:00,2024-01-18 23:00:00,LHPB
5149.5,2024-01-11 23:00:00,2024-01-18 23:00:00,LHPB
5210.75,2022-01-16 23:00:00,2024-01-21 23:00:00,LHPB
5187.25,2024-01-18 23:00:00,2024-01-21 23:00:00,LHPB
5246.25,2024-01-23 23:00:00,2024-01-25 23:00:00,LHPB
5247.25,2024-01-25 23:00:00,2024-01-28 23:00:00,LHPB
5182.75,2024-01-21 23:00:00,2024-01-30 23:00:00,LLPB
5202.0,2024-01-23 23:00:00,2024-01-30 23:00:00,LLPB
5206.25,2024-01-24 23:00:00,2024-01-30 23:00:00,LLPB
5211.5,2024-01-25 23:00:00,2024-01-30 23:00:00,LLPB
5214.75,2024-01-28 23:00:00,2024-01-30 23:00:00,LLPB
5275.25,2022-01-12 23:00:00,2024-01-31 23:00:00,LHPB
5278.5,2022-01-11 23:00:00,2024-02-01 23:00:00,LHPB
5327.25,2022-01-04 23:00:00,2024-02-06 23:00:00,LHPB
5310.75,2024-02-01 23:00:00,2024-02-06 23:00:00,LHPB
5293.75,2024-02-04 23:00:00,2024-02-06 23:00:00,LHPB
5347.25,2022-01-03 23:00:00,2024-02-08 23:00:00,LHPB
5361.5,2024-02-08 23:00:00,2024-02-11 23:00:00,LHPB
5250.75,2024-02-04 23:00:00,2024-02-12 23:00:00,LLPB
5267.5,2024-02-05 23:00:00,2024-02-12 23:00:00,LLPB
5283.0,2024-02-06 23:00:00,2024-02-12 23:00:00,LLPB
5316.75,2024-02-07 23:00:00,2024-02-12 23:00:00,LLPB
5326.0,2024-02-08 23:00:00,2024-02-12 23:00:00,LLPB
5353.0,2024-02-12 23:00:00,2024-02-14 23:00:00,LHPB
5281.75,2024-02-13 23:00:00,2024-02-18 23:00:00,LLPB
5324.0,2024-02-14 23:00:00,2024-02-18 23:00:00,LLPB
5325.75,2024-02-15 23:00:00,2024-02-18 23:00:00,LLPB
5281.25,2024-02-18 23:00:00,2024-02-20 23:00:00,LLPB
5379.5,2024-02-11 23:00:00,2024-02-21 23:00:00,LHPB
5372.25,2024-02-15 23:00:00,2024-02-21 23:00:00,LHPB
5342.5,2024-02-18 23:00:00,2024-02-21 23:00:00,LHPB
5405.0,2024-02-22 23:00:00,2024-02-25 23:00:00,LLPB
5421.0,2024-02-25 23:00:00,2024-02-28 23:00:00,LHPB
5406.0,2024-02-26 23:00:00,2024-02-28 23:00:00,LHPB
5436.5,2024-02-22 23:00:00,2024-02-29 23:00:00,LHPB
5462.25,2024-02-29 23:00:00,2024-03-03 23:00:00,LHPB
5402.25,2024-02-29 23:00:00,2024-03-04 23:00:00,LLPB
5470.75,2024-03-03 23:00:00,2024-03-06 23:00:00,LHPB
5448.5,2024-03-04 23:00:00,2024-03-06 23:00:00,LHPB
5434.75,2024-03-07 23:00:00,2024-03-10 22:00:00,LLPB
5426.5,2024-03-11 22:00:00,2024-03-14 22:00:00,LLPB
5481.0,2024-03-14 22:00:00,2024-03-17 22:00:00,LHPB
5506.0,2024-03-07 23:00:00,2024-03-19 22:00:00,LHPB
5503.75,2024-03-13 22:00:00,2024-03-19 22:00:00,LHPB
5538.0,2024-03-21 22:00:00,2024-03-24 22:00:00,LLPB
5562.0,2024-03-21 22:00:00,2024-03-26 22:00:00,LHPB
5573.0,2024-03-20 22:00:00,2024-03-31 22:00:00,LHPB
5571.25,2024-03-27 22:00:00,2024-03-31 22:00:00,LHPB
5551.25,2024-03-27 22:00:00,2024-03-31 22:00:00,LLPB
5513.25,2024-03-25 22:00:00,2024-04-01 22:00:00,LLPB
5521.0,2024-03-26 22:00:00,2024-04-01 22:00:00,LLPB
5483.25,2024-03-19 22:00:00,2024-04-03 22:00:00,LLPB
5546.25,2024-04-01 22:00:00,2024-04-03 22:00:00,LHPB
5485.25,2024-04-01 22:00:00,2024-04-03 22:00:00,LLPB
5522.75,2024-04-04 22:00:00,2024-04-08 22:00:00,LHPB
5432.0,2024-03-17 22:00:00,2024-04-09 22:00:00,LLPB
5436.25,2024-03-18 22:00:00,2024-04-09 22:00:00,LLPB
5441.75,2024-04-04 22:00:00,2024-04-09 22:00:00,LLPB
5407.75,2024-03-10 22:00:00,2024-04-11 22:00:00,LLPB
5418.0,2024-03-14 22:00:00,2024-04-11 22:00:00,LLPB
5373.0,2024-02-28 23:00:00,2024-04-14 22:00:00,LLPB
5376.0,2024-03-04 23:00:00,2024-04-14 22:00:00,LLPB
5396.75,2024-03-05 23:00:00,2024-04-14 22:00:00,LLPB
5399.5,2024-03-06 23:00:00,2024-04-14 22:00:00,LLPB
5400.25,2024-04-11 22:00:00,2024-04-14 22:00:00,LLPB
5328.25,2024-02-21 23:00:00,2024-04-16 22:00:00,LLPB
5238.75,2024-02-01 23:00:00,2024-04-18 22:00:00,LLPB
5249.5,2024-02-12 23:00:00,2024-04-18 22:00:00,LLPB
5272.0,2024-02-20 23:00:00,2024-04-18 22:00:00,LLPB
5308.25,2024-04-18 22:00:00,2024-04-21 22:00:00,LHPB
5345.5,2024-04-17 22:00:00,2024-04-22 22:00:00,LHPB
5373.5,2024-04-15 22:00:00,2024-04-23 22:00:00,LHPB
5370.75,2024-04-16 22:00:00,2024-04-23 22:00:00,LHPB
5288.0,2024-04-22 22:00:00,2024-04-24 22:00:00,LLPB
5354.75,2024-04-25 22:00:00,2024-04-29 22:00:00,LLPB
5404.5,2024-04-28 22:00:00,2024-05-02 22:00:00,LHPB
5398.75,2024-04-29 22:00:00,2024-05-02 22:00:00,LHPB
5377.0,2024-04-30 22:00:00,2024-05-02 22:00:00,LHPB
5417.0,2024-05-02 22:00:00,2024-05-05 22:00:00,LHPB
5463.5,2024-04-14 22:00:00,2024-05-06 22:00:00,LHPB
5477.0,2024-05-06 22:00:00,2024-05-08 22:00:00,LHPB
5507.75,2024-04-10 22:00:00,2024-05-09 22:00:00,LHPB
5499.0,2024-04-11 22:00:00,2024-05-09 22:00:00,LHPB
5514.25,2024-05-09 22:00:00,2024-05-12 22:00:00,LHPB
5483.0,2024-05-09 22:00:00,2024-05-13 22:00:00,LLPB
5583.75,2024-03-31 22:00:00,2024-05-14 22:00:00,LHPB
5558.75,2024-04-03 22:00:00,2024-05-14 22:00:00,LHPB
5535.25,2024-04-09 22:00:00,2024-05-14 22:00:00,LHPB
5579.0,2024-05-16 22:00:00,2024-05-19 22:00:00,LHPB
5599.25,2024-05-15 22:00:00,2024-05-21 22:00:00,LHPB
5598.5,2024-05-19 22:00:00,2024-05-21 22:00:00,LHPB
5556.0,2024-05-16 22:00:00,2024-05-22 22:00:00,LLPB
5579.5,2024-05-23 22:00:00,2024-05-26 22:00:00,LHPB
5523.75,2024-05-22 22:00:00,2024-05-28 22:00:00,LLPB
5536.0,2024-05-23 22:00:00,2024-05-28 22:00:00,LLPB
5547.0,2024-05-26 22:00:00,2024-05-28 22:00:00,LLPB
5516.5,2024-05-14 22:00:00,2024-05-29 22:00:00,LLPB
5467.0,2024-05-13 22:00:00,2024-05-30 22:00:00,LLPB
5557.25,2024-05-30 22:00:00,2024-06-02 22:00:00,LHPB
5618.5,2024-05-22 22:00:00,2024-06-04 22:00:00,LHPB
5589.25,2024-05-26 22:00:00,2024-06-04 22:00:00,LHPB
5574.25,2024-05-28 22:00:00,2024-06-04 22:00:00,LHPB
5563.5,2024-06-02 22:00:00,2024-06-04 22:00:00,LHPB
5635.75,2024-06-06 22:00:00,2024-06-10 22:00:00,LHPB
5704.75,2024-06-11 22:00:00,2024-06-16 22:00:00,LHPB
5703.0,2024-06-12 22:00:00,2024-06-16 22:00:00,LHPB
5693.25,2024-06-13 22:00:00,2024-06-16 22:00:00,LHPB
5711.25,2024-06-18 22:00:00,2024-06-20 22:00:00,LLPB
5736.5,2024-06-20 22:00:00,2024-06-23 22:00:00,LHPB
5744.25,2024-06-23 22:00:00,2024-06-27 22:00:00,LHPB
5696.75,2024-06-24 22:00:00,2024-06-27 22:00:00,LLPB
5696.0,2024-06-23 22:00:00,2024-06-30 22:00:00,LLPB
5696.5,2024-06-27 22:00:00,2024-06-30 22:00:00,LLPB
5773.75,2024-06-18 22:00:00,2024-07-02 22:00:00,LHPB
5770.75,2024-06-27 22:00:00,2024-07-02 22:00:00,LHPB
5811.75,2024-07-03 22:00:00,2024-07-07 22:00:00,LHPB
5812.0,2024-07-08 22:00:00,2024-07-11 22:00:00,LLPB
5894.0,2024-07-11 22:00:00,2024-07-14 22:00:00,LHPB
5851.25,2024-07-14 22:00:00,2024-07-16 22:00:00,LLPB
5796.5,2024-07-07 22:00:00,2024-07-17 22:00:00,LLPB
5807.0,2024-07-11 22:00:00,2024-07-17 22:00:00,LLPB
5745.5,2024-07-02 22:00:00,2024-07-18 22:00:00,LLPB
5793.25,2024-07-18 22:00:00,2024-07-21 22:00:00,LHPB
5648.0,2024-06-13 22:00:00,2024-07-23 22:00:00,LLPB
5675.5,2024-06-16 22:00:00,2024-07-23 22:00:00,LLPB
5688.5,2024-07-01 22:00:00,2024-07-23 22:00:00,LLPB
5727.75,2024-07-18 22:00:00,2024-07-23 22:00:00,LLPB
5738.5,2024-07-21 22:00:00,2024-07-23 22:00:00,LLPB
5630.25,2024-06-11 22:00:00,2024-07-24 22:00:00,LLPB
5719.0,2024-07-24 22:00:00,2024-07-28 22:00:00,LHPB
5714.0,2024-07-25 22:00:00,2024-07-28 22:00:00,LHPB
5630.5,2024-07-25 22:00:00,2024-07-29 22:00:00,LLPB
5720.25,2024-07-28 22:00:00,2024-07-30 22:00:00,LHPB
5552.75,2024-06-04 22:00:00,2024-08-01 22:00:00,LLPB
5579.25,2024-06-06 22:00:00,2024-08-01 22:00:00,LLPB
5584.75,2024-06-10 22:00:00,2024-08-01 22:00:00,LLPB
5618.25,2024-07-24 22:00:00,2024-08-01 22:00:00,LLPB
5618.75,2024-07-29 22:00:00,2024-08-01 22:00:00,LLPB
5349.5,2024-05-02 22:00:00,2024-08-04 22:00:00,LLPB
5439.0,2024-05-07 22:00:00,2024-08-04 22:00:00,LLPB
5445.25,2024-05-08 22:00:00,2024-08-04 22:00:00,LLPB
5455.75,2024-05-30 22:00:00,2024-08-04 22:00:00,LLPB
5497.0,2024-06-02 22:00:00,2024-08-04 22:00:00,LLPB
5512.25,2024-06-03 22:00:00,2024-08-04 22:00:00,LLPB
5517.5,2024-08-01 22:00:00,2024-08-04 22:00:00,LLPB
5543.75,2024-08-04 22:00:00,2024-08-06 22:00:00,LHPB
5571.0,2024-08-08 22:00:00,2024-08-11 22:00:00,LHPB
5659.0,2024-08-01 22:00:00,2024-08-13 22:00:00,LHPB
5815.5,2024-07-22 22:00:00,2024-08-18 22:00:00,LHPB
5788.0,2024-07-23 22:00:00,2024-08-18 22:00:00,LHPB
5786.5,2024-07-31 22:00:00,2024-08-18 22:00:00,LHPB
5772.0,2024-08-15 22:00:00,2024-08-18 22:00:00,LHPB
5849.75,2024-07-17 22:00:00,2024-08-21 22:00:00,LHPB
5793.5,2024-08-19 22:00:00,2024-08-21 22:00:00,LLPB
5851.0,2024-08-21 22:00:00,2024-08-25 22:00:00,LHPB
5848.0,2024-08-22 22:00:00,2024-08-25 22:00:00,LHPB
5768.5,2024-08-21 22:00:00,2024-08-27 22:00:00,LLPB
5783.5,2024-08-22 22:00:00,2024-08-27 22:00:00,LLPB
5751.0,2024-08-18 22:00:00,2024-08-28 22:00:00,LLPB
5722.25,2024-08-15 22:00:00,2024-09-01 22:00:00,LLPB
5854.75,2024-08-25 22:00:00,2024-09-01 22:00:00,LHPB
5747.0,2024-08-28 22:00:00,2024-09-01 22:00:00,LLPB
5850.75,2024-08-29 22:00:00,2024-09-01 22:00:00,LHPB
5780.0,2024-08-29 22:00:00,2024-09-01 22:00:00,LLPB
5702.5,2024-09-01 22:00:00,2024-09-03 22:00:00,LLPB
5624.5,2024-08-13 22:00:00,2024-09-05 22:00:00,LLPB
5657.5,2024-08-14 22:00:00,2024-09-05 22:00:00,LLPB
5750.75,2024-09-03 22:00:00,2024-09-10 22:00:00,LHPB
5743.0,2024-09-04 22:00:00,2024-09-10 22:00:00,LHPB
5718.25,2024-09-05 22:00:00,2024-09-10 22:00:00,LHPB
5827.25,2024-09-12 22:00:00,2024-09-15 22:00:00,LHPB
5855.5,2024-09-01 22:00:00,2024-09-16 22:00:00,LHPB
5907.0,2024-07-15 22:00:00,2024-09-18 22:00:00,LHPB
5903.5,2024-07-16 22:00:00,2024-09-18 22:00:00,LHPB
5901.5,2024-09-19 22:00:00,2024-09-22 22:00:00,LHPB
5922.25,2024-09-18 22:00:00,2024-09-24 22:00:00,LHPB
5892.75,2024-09-24 22:00:00,2024-09-29 22:00:00,LLPB
5903.0,2024-09-25 22:00:00,2024-09-29 22:00:00,LLPB
5906.75,2024-09-26 22:00:00,2024-09-29 22:00:00,LLPB
5858.25,2024-09-19 22:00:00,2024-09-30 22:00:00,LLPB
5870.0,2024-09-22 22:00:00,2024-09-30 22:00:00,LLPB
5879.5,2024-09-23 22:00:00,2024-09-30 22:00:00,LLPB
5946.25,2024-09-26 22:00:00,2024-09-30 22:00:00,LHPB
5898.0,2024-10-01 22:00:00,2024-10-03 22:00:00,LHPB
5929.5,2024-10-03 22:00:00,2024-10-06 22:00:00,LHPB
5865.75,2024-10-03 22:00:00,2024-10-06 22:00:00,LLPB
5850.5,2024-10-02 22:00:00,2024-10-07 22:00:00,LLPB
5954.75,2024-09-25 22:00:00,2024-10-08 22:00:00,LHPB
5947.25,2024-09-30 22:00:00,2024-10-08 22:00:00,LHPB
5932.75,2024-10-06 22:00:00,2024-10-08 22:00:00,LHPB
5971.25,2024-10-08 22:00:00,2024-10-10 22:00:00,LHPB
5993.0,2024-10-10 22:00:00,2024-10-13 22:00:00,LHPB
6043.25,2024-10-13 22:00:00,2024-10-16 22:00:00,LHPB
6040.25,2024-10-14 22:00:00,2024-10-16 22:00:00,LHPB
5996.0,2024-10-16 22:00:00,2024-10-20 22:00:00,LLPB
6001.0,2024-10-17 22:00:00,2024-10-20 22:00:00,LLPB
5936.25,2024-10-09 22:00:00,2024-10-22 22:00:00,LLPB
5940.75,2024-10-10 22:00:00,2024-10-22 22:00:00,LLPB
5974.75,2024-10-14 22:00:00,2024-10-22 22:00:00,LLPB
5978.0,2024-10-15 22:00:00,2024-10-22 22:00:00,LLPB
6018.5,2024-10-22 22:00:00,2024-10-24 22:00:00,LHPB
6009.25,2024-10-27 22:00:00,2024-10-29 22:00:00,LHPB
5905.5,2024-10-08 22:00:00,2024-10-30 22:00:00,LLPB
5925.75,2024-10-22 22:00:00,2024-10-30 22:00:00,LLPB
5959.75,2024-10-24 22:00:00,2024-10-30 22:00:00,LLPB
5962.25,2024-10-28 22:00:00,2024-10-30 22:00:00,LLPB
5850.0,2024-10-07 22:00:00,2024-11-03 23:00:00,LLPB
5857.25,2024-10-31 22:00:00,2024-11-03 23:00:00,LLPB
5928.5,2024-10-31 22:00:00,2024-11-04 23:00:00,LHPB
6052.0,2024-10-16 22:00:00,2024-11-05 23:00:00,LHPB
6029.0,2024-10-21 22:00:00,2024-11-05 23:00:00,LHPB
6025.5,2024-10-24 22:00:00,2024-11-05 23:00:00,LHPB
6017.75,2024-10-29 22:00:00,2024-11-05 23:00:00,LHPB
5970.0,2024-10-30 22:00:00,2024-11-05 23:00:00,LHPB
6165.25,2024-11-07 23:00:00,2024-11-10 23:00:00,LHPB
6115.0,2024-11-07 23:00:00,2024-11-11 23:00:00,LLPB
6111.5,2024-11-11 23:00:00,2024-11-13 23:00:00,LLPB
6075.75,2024-11-06 23:00:00,2024-11-14 23:00:00,LLPB
6001.5,2024-11-14 23:00:00,2024-11-18 23:00:00,LLPB
6099.0,2024-11-14 23:00:00,2024-11-20 23:00:00,LHPB
6161.25,2024-11-11 23:00:00,2024-11-24 23:00:00,LHPB
6160.0,2024-11-12 23:00:00,2024-11-24 23:00:00,LHPB
6150.0,2024-11-13 23:00:00,2024-11-24 23:00:00,LHPB
6118.25,2024-11-21 23:00:00,2024-11-24 23:00:00,LHPB
6178.0,2024-11-10 23:00:00,2024-11-27 23:00:00,LHPB
6184.75,2024-11-27 23:00:00,2024-12-01 23:00:00,LHPB
6187.75,2024-12-03 23:00:00,2024-12-08 23:00:00,LLPB
6200.75,2024-12-05 23:00:00,2024-12-08 23:00:00,LLPB
6172.25,2024-12-02 23:00:00,2024-12-09 23:00:00,LLPB
6170.25,2024-12-10 23:00:00,2024-12-12 23:00:00,LLPB
6213.0,2024-12-11 23:00:00,2024-12-15 23:00:00,LHPB
6210.0,2024-12-12 23:00:00,2024-12-15 23:00:00,LHPB
6166.0,2024-12-12 23:00:00,2024-12-16 23:00:00,LLPB
5979.75,2024-11-18 23:00:00,2024-12-17 23:00:00,LLPB
6004.75,2024-11-19 23:00:00,2024-12-17 23:00:00,LLPB
6030.0,2024-11-20 23:00:00,2024-12-17 23:00:00,LLPB
6065.5,2024-11-21 23:00:00,2024-12-17 23:00:00,LLPB
6101.0,2024-11-25 23:00:00,2024-12-17 23:00:00,LLPB
6125.0,2024-11-26 23:00:00,2024-12-17 23:00:00,LLPB
6139.5,2024-11-27 23:00:00,2024-12-17 23:00:00,LLPB
6160.75,2024-12-01 23:00:00,2024-12-17 23:00:00,LLPB
6164.5,2024-12-09 23:00:00,2024-12-17 23:00:00,LLPB
5939.5,2024-11-05 23:00:00,2024-12-19 23:00:00,LLPB
5958.0,2024-12-17 23:00:00,2024-12-19 23:00:00,LLPB
6102.25,2024-12-19 23:00:00,2024-12-23 23:00:00,LHPB
6151.0,2024-12-23 23:00:00,2024-12-25 23:00:00,LHPB
6081.5,2024-12-23 23:00:00,2024-12-26 23:00:00,LLPB
6016.5,2024-12-22 23:00:00,2024-12-29 23:00:00,LLPB
6034.25,2024-12-26 23:00:00,2024-12-29 23:00:00,LLPB
6034.75,2024-12-30 23:00:00,2025-01-01 23:00:00,LHPB
5968.75,2024-12-30 23:00:00,2025-01-01 23:00:00,LLPB
6087.75,2024-12-29 23:00:00,2025-01-05 23:00:00,LHPB
6048.25,2025-01-02 23:00:00,2025-01-05 23:00:00,LHPB
5917.5,2024-12-19 23:00:00,2025-01-09 23:00:00,LLPB
5926.25,2025-01-01 23:00:00,2025-01-09 23:00:00,LLPB
5962.75,2025-01-02 23:00:00,2025-01-09 23:00:00,LLPB
5968.5,2025-01-07 23:00:00,2025-01-09 23:00:00,LLPB
5896.75,2025-01-09 23:00:00,2025-01-12 23:00:00,LLPB
6026.5,2025-01-07 23:00:00,2025-01-14 23:00:00,LHPB
6010.75,2025-01-09 23:00:00,2025-01-14 23:00:00,LHPB
6097.0,2025-01-06 23:00:00,2025-01-16 23:00:00,LHPB
6119.75,2025-01-05 23:00:00,2025-01-19 23:00:00,LHPB
6103.0,2025-01-16 23:00:00,2025-01-19 23:00:00,LHPB
6159.0,2024-12-25 23:00:00,2025-01-21 23:00:00,LHPB
6146.75,2024-12-26 23:00:00,2025-01-21 23:00:00,LHPB
6144.75,2025-01-19 23:00:00,2025-01-21 23:00:00,LHPB
6204.25,2024-12-16 23:00:00,2025-01-22 23:00:00,LHPB
6199.5,2024-12-17 23:00:00,2025-01-22 23:00:00,LHPB
6013.25,2025-01-15 23:00:00,2025-01-26 23:00:00,LLPB
6019.5,2025-01-16 23:00:00,2025-01-26 23:00:00,LLPB
6046.0,2025-01-19 23:00:00,2025-01-26 23:00:00,LLPB
6138.5,2025-01-21 23:00:00,2025-01-26 23:00:00,LLPB
6153.0,2025-01-22 23:00:00,2025-01-26 23:00:00,LLPB
6173.5,2025-01-23 23:00:00,2025-01-26 23:00:00,LLPB
6183.5,2025-01-26 23:00:00,2025-01-30 23:00:00,LHPB
5999.5,2025-01-26 23:00:00,2025-02-02 23:00:00,LLPB
6075.0,2025-01-27 23:00:00,2025-02-02 23:00:00,LLPB
6093.75,2025-01-28 23:00:00,2025-02-02 23:00:00,LLPB
6108.0,2025-01-29 23:00:00,2025-02-02 23:00:00,LLPB
6109.25,2025-01-30 23:00:00,2025-02-02 23:00:00,LLPB
6071.75,2025-02-04 23:00:00,2025-02-09 23:00:00,LLPB
6092.75,2025-02-06 23:00:00,2025-02-09 23:00:00,LLPB
6174.75,2025-02-06 23:00:00,2025-02-12 23:00:00,LHPB
6150.25,2025-02-10 23:00:00,2025-02-12 23:00:00,LHPB
6199.25,2025-01-30 23:00:00,2025-02-16 23:00:00,LHPB
6198.25,2025-02-13 23:00:00,2025-02-16 23:00:00,LHPB
6172.75,2025-02-13 23:00:00,2025-02-16 23:00:00,LLPB
6215.25,2024-12-15 23:00:00,2025-02-18 23:00:00,LHPB
6213.75,2025-01-23 23:00:00,2025-02-18 23:00:00,LHPB
6209.25,2025-02-16 23:00:00,2025-02-18 23:00:00,LHPB
6169.75,2025-02-16 23:00:00,2025-02-19 23:00:00,LLPB
6105.0,2025-02-12 23:00:00,2025-02-20 23:00:00,LLPB
6072.25,2025-02-11 23:00:00,2025-02-23 23:00:00,LLPB
6076.0,2025-02-20 23:00:00,2025-02-23 23:00:00,LLPB
5987.0,2025-02-02 23:00:00,2025-02-24 23:00:00,LLPB
6038.5,2025-02-03 23:00:00,2025-02-24 23:00:00,LLPB
5931.0,2025-01-14 23:00:00,2025-02-26 23:00:00,LLPB
5975.5,2025-02-24 23:00:00,2025-02-26 23:00:00,LLPB
6022.5,2025-02-27 23:00:00,2025-03-02 23:00:00,LHPB
5899.5,2025-02-27 23:00:00,2025-03-02 23:00:00,LLPB
5800.0,2024-09-17 22:00:00,2025-03-03 23:00:00,LLPB
5814.5,2024-09-18 22:00:00,2025-03-03 23:00:00,LLPB
5848.75,2024-10-01 22:00:00,2025-03-03 23:00:00,LLPB
5849.0,2024-11-03 23:00:00,2025-03-03 23:00:00,LLPB
5859.75,2024-11-04 23:00:00,2025-03-03 23:00:00,LLPB
5860.5,2025-01-12 23:00:00,2025-03-03 23:00:00,LLPB
5782.25,2024-09-12 22:00:00,2025-03-05 23:00:00,LLPB
5795.0,2024-09-15 22:00:00,2025-03-05 23:00:00,LLPB
5795.5,2025-03-03 23:00:00,2025-03-05 23:00:00,LLPB
5726.0,2024-09-11 22:00:00,2025-03-06 23:00:00,LLPB
