trade_key,time,open,high,low,close
0000_20260807120000,2026-08-10 00:07:00+00:00,0.0,7773.5,7771.5,7773.25
0000_20260807120000,2026-08-10 00:08:00+00:00,-1.999001e+37,7776.0,7773.25,7775.75
0000_20260807120000,2026-08-10 00:09:00+00:00,0.0,7776.25,7774.75,7775.25
0000_20260807120000,2026-08-10 00:10:00+00:00,-1.999001e+37,7778.0,7774.75,7777.25
0000_20260807120000,2026-08-10 00:11:00+00:00,-1.999001e+37,7778.0,7776.0,7776.25
0000_20260807120000,2026-08-10 00:12:00+00:00,-1.999001e+37,7777.5,7776.0,7777.25
0000_20260807120000,2026-08-10 00:13:00+00:00,0.0,7778.0,7776.25,7777.0
0000_20260807120000,2026-08-10 00:14:00+00:00,0.0,7777.5,7776.25,7776.25
0000_20260807120000,2026-08-10 00:15:00+00:00,0.0,7776.5,7774.25,7775.0
0000_20260807120000,2026-08-10 00:16:00+00:00,0.0,7776.0,7774.75,7775.75
0000_20260807120000,2026-08-10 00:17:00+00:00,-1.999001e+37,7776.0,7774.75,7775.0
0000_20260807120000,2026-08-10 00:18:00+00:00,-1.999001e+37,7776.0,7774.5,7774.5
0000_20260807120000,2026-08-10 00:19:00+00:00,-1.999001e+37,7775.25,7773.75,7774.0
0000_20260807120000,2026-08-10 00:20:00+00:00,-1.999001e+37,7775.75,7773.75,7774.5
0000_20260807120000,2026-08-10 00:21:00+00:00,-1.999001e+37,7774.5,7773.0,7773.25
0000_20260807120000,2026-08-10 00:22:00+00:00,0.0,7774.5,7773.0,7774.25
0000_20260807120000,2026-08-10 00:23:00+00:00,0.0,7774.5,7772.5,7772.75
0000_20260807120000,2026-08-10 00:24:00+00:00,-1.999001e+37,7773.0,7771.25,7772.0
0000_20260807120000,2026-08-10 00:25:00+00:00,-1.999001e+37,7772.25,7770.75,7771.0
0000_20260807120000,2026-08-10 00:26:00+00:00,0.0,7772.5,7770.25,7772.0
0000_20260807120000,2026-08-10 00:27:00+00:00,0.0,7773.0,7771.5,7772.75
0000_20260807120000,2026-08-10 00:28:00+00:00,0.0,7772.5,7771.25,7771.75
0000_20260807120000,2026-08-10 00:29:00+00:00,-1.999001e+37,7772.0,7770.5,7771.0
0000_20260807120000,2026-08-10 00:30:00+00:00,-1.999001e+37,7772.25,7770.5,7772.25
0000_20260807120000,2026-08-10 00:31:00+00:00,-1.999001e+37,7773.0,7772.0,7772.25
0000_20260807120000,2026-08-10 00:32:00+00:00,-1.999001e+37,7772.75,7771.5,7772.25
0000_20260807120000,2026-08-10 00:33:00+00:00,-1.999001e+37,7772.75,7771.75,7772.5
0000_20260807120000,2026-08-10 00:34:00+00:00,-1.999001e+37,7773.25,7772.0,7772.25
0000_20260807120000,2026-08-10 00:35:00+00:00,-1.999001e+37,7773.25,7771.0,7771.0
0000_20260807120000,2026-08-10 00:36:00+00:00,0.0,7772.25,7770.0,7770.25
0000_20260807120000,2026-08-10 00:37:00+00:00,-1.999001e+37,7771.5,7769.0,7770.5
0000_20260807120000,2026-08-10 00:38:00+00:00,-1.999001e+37,7771.0,7769.75,7770.5
0000_20260807120000,2026-08-10 00:39:00+00:00,0.0,7771.0,7769.75,7770.25
0000_20260807120000,2026-08-10 00:40:00+00:00,-1.999001e+37,7771.75,7769.75,7771.0
0000_20260807120000,2026-08-10 00:41:00+00:00,-1.999001e+37,7771.0,7770.25,7770.75
0000_20260807120000,2026-08-10 00:42:00+00:00,-1.999001e+37,7771.0,7769.5,7769.5
0000_20260807120000,2026-08-10 00:43:00+00:00,0.0,7769.5,7768.75,7769.0
0000_20260807120000,2026-08-10 00:44:00+00:00,-1.999001e+37,7770.0,7768.75,7769.75
0000_20260807120000,2026-08-10 00:45:00+00:00,-1.999001e+37,7770.75,7769.5,7770.25
0000_20260807120000,2026-08-10 00:46:00+00:00,0.0,7771.25,7770.0,7770.75
0000_20260807120000,2026-08-10 00:47:00+00:00,-1.999001e+37,7771.75,7770.25,7771.0
