Time_PT,Open,High,Low,Close,Volume,Trades,BidVolume,AskVolume,Delta
2026-08-13 08:50:27-07:00,7802.5,7802.75,7802.5,7802.5,4,2,4,0,-4
2026-08-13 08:50:28-07:00,7802.5,7802.75,7802.25,7802.5,30,27,9,21,12
2026-08-13 08:50:29-07:00,7802.5,7802.75,7802.25,7802.5,66,33,30,36,6
2026-08-13 08:50:30-07:00,7802.5,7802.75,7802.25,7802.5,30,25,12,18,6
2026-08-13 08:50:31-07:00,7802.5,7802.75,7802.25,7802.25,16,12,8,8,0
2026-08-13 08:50:32-07:00,7802.25,7802.5,7802.25,7802.25,1,1,1,0,-1
2026-08-13 08:50:33-07:00,7802.25,7802.5,7802.0,7802.25,28,25,27,1,-26
2026-08-13 08:50:34-07:00,7802.25,7802.25,7801.75,7802.0,47,34,35,12,-23
2026-08-13 08:50:35-07:00,7802.0,7802.0,7802.0,7802.0,0,0,0,0,0
2026-08-13 08:50:36-07:00,7802.0,7802.25,7801.75,7802.0,36,16,1,35,34
2026-08-13 08:50:37-07:00,7802.0,7802.25,7802.0,7802.0,23,14,23,0,-23
2026-08-13 08:50:38-07:00,7802.0,7802.5,7802.0,7802.25,56,34,17,39,22
2026-08-13 08:50:39-07:00,7802.25,7802.5,7802.25,7802.5,6,6,1,5,4
2026-08-13 08:50:40-07:00,7802.5,7802.75,7802.25,7802.5,22,16,8,14,6
2026-08-13 08:50:41-07:00,7802.5,7803.0,7802.5,7802.75,63,38,25,38,13
2026-08-13 08:50:42-07:00,7802.75,7802.75,7802.25,7802.5,21,18,16,5,-11
2026-08-13 08:50:43-07:00,7802.5,7802.75,7802.0,7802.5,35,26,15,20,5
2026-08-13 08:50:44-07:00,7802.5,7802.75,7802.25,7802.5,25,20,5,20,15
2026-08-13 08:50:45-07:00,7802.5,7802.75,7802.25,7802.5,4,3,4,0,-4
2026-08-13 08:50:46-07:00,7802.5,7802.75,7802.25,7802.5,16,16,14,2,-12
2026-08-13 08:50:47-07:00,7802.5,7802.5,7802.25,7802.5,5,5,3,2,-1
2026-08-13 08:50:48-07:00,7802.5,7802.75,7802.25,7802.5,32,15,9,23,14
2026-08-13 08:50:49-07:00,7802.5,7802.5,7802.5,7802.5,0,0,0,0,0
2026-08-13 08:50:50-07:00,7802.5,7802.5,7802.5,7802.5,0,0,0,0,0
2026-08-13 08:50:51-07:00,7802.5,7802.75,7802.25,7802.5,66,45,43,23,-20
2026-08-13 08:50:52-07:00,7802.5,7802.5,7802.5,7802.5,0,0,0,0,0
2026-08-13 08:50:53-07:00,7802.5,7802.75,7802.25,7802.5,21,15,17,4,-13
2026-08-13 08:50:54-07:00,7802.5,7802.75,7802.5,7802.75,22,13,0,22,22
2026-08-13 08:50:55-07:00,7802.75,7802.75,7802.75,7802.75,0,0,0,0,0
2026-08-13 08:50:56-07:00,7802.75,7803.0,7802.5,7802.75,30,23,12,18,6
2026-08-13 08:50:57-07:00,7802.75,7803.0,7802.5,7802.75,46,35,22,24,2
2026-08-13 08:50:58-07:00,7802.75,7803.0,7802.5,7802.75,14,10,1,13,12
2026-08-13 08:50:59-07:00,7802.75,7803.25,7802.75,7803.25,55,38,22,33,11
2026-08-13 08:51:00-07:00,7803.25,7803.25,7802.5,7803.0,50,37,33,17,-16
2026-08-13 08:51:01-07:00,7803.0,7803.0,7802.5,7802.75,26,21,7,19,12
2026-08-13 08:51:02-07:00,7802.75,7803.0,7802.75,7802.75,26,23,26,0,-26
2026-08-13 08:51:03-07:00,7802.75,7803.0,7802.5,7802.5,20,18,10,10,0
2026-08-13 08:51:04-07:00,7802.5,7803.0,7802.25,7802.5,48,42,33,15,-18
2026-08-13 08:51:05-07:00,7802.5,7802.75,7802.25,7802.5,52,28,25,27,2
2026-08-13 08:51:06-07:00,7802.5,7802.75,7802.25,7802.5,26,25,17,9,-8
2026-08-13 08:51:07-07:00,7802.5,7802.75,7802.25,7802.5,21,17,9,12,3
2026-08-13 08:51:08-07:00,7802.5,7802.5,7802.5,7802.5,0,0,0,0,0
2026-08-13 08:51:09-07:00,7802.5,7802.75,7802.25,7802.75,25,20,10,15,5
2026-08-13 08:51:10-07:00,7802.75,7802.75,7802.5,7802.5,17,13,17,0,-17
2026-08-13 08:51:11-07:00,7802.5,7802.75,7802.25,7802.25,10,6,10,0,-10
2026-08-13 08:51:12-07:00,7802.25,7803.0,7802.25,7802.75,66,34,16,50,34
2026-08-13 08:51:13-07:00,7802.75,7802.75,7802.75,7802.75,0,0,0,0,0
2026-08-13 08:51:14-07:00,7802.75,7803.25,7802.5,7803.0,40,31,16,24,8
2026-08-13 08:51:15-07:00,7803.0,7803.25,7802.5,7803.0,67,39,56,11,-45
2026-08-13 08:51:16-07:00,7803.0,7803.0,7802.5,7803.0,50,41,11,39,28
2026-08-13 08:51:17-07:00,7803.0,7803.0,7802.5,7802.75,27,19,21,6,-15
2026-08-13 08:51:18-07:00,7802.75,7803.0,7802.5,7802.5,13,13,8,5,-3
2026-08-13 08:51:19-07:00,7802.5,7802.75,7802.25,7802.5,34,32,17,17,0
2026-08-13 08:51:20-07:00,7802.5,7802.75,7802.25,7802.75,24,17,1,23,22
2026-08-13 08:51:21-07:00,7802.75,7802.75,7802.25,7802.5,28,27,19,9,-10
2026-08-13 08:51:22-07:00,7802.5,7802.75,7802.25,7802.5,48,37,28,20,-8
2026-08-13 08:51:23-07:00,7802.5,7802.75,7802.25,7802.25,3,3,3,0,-3
2026-08-13 08:51:24-07:00,7802.25,7802.5,7802.25,7802.25,2,2,2,0,-2
2026-08-13 08:51:25-07:00,7802.25,7802.75,7802.25,7802.5,57,31,19,38,19
2026-08-13 08:51:26-07:00,7802.5,7802.5,7801.75,7802.0,90,67,77,13,-64
2026-08-13 08:51:27-07:00,7802.0,7802.25,7801.75,7802.25,58,46,19,39,20
2026-08-13 08:51:28-07:00,7802.25,7802.25,7802.0,7802.0,2,2,2,0,-2
2026-08-13 08:51:29-07:00,7802.0,7802.25,7802.0,7802.0,8,3,8,0,-8
2026-08-13 08:51:30-07:00,7802.0,7802.0,7802.0,7802.0,0,0,0,0,0
2026-08-13 08:51:31-07:00,7802.0,7802.25,7801.75,7802.0,59,47,38,21,-17
2026-08-13 08:51:32-07:00,7802.0,7802.0,7801.75,7801.75,2,2,2,0,-2
2026-08-13 08:51:33-07:00,7801.75,7801.75,7801.75,7801.75,0,0,0,0,0
2026-08-13 08:51:34-07:00,7801.75,7802.25,7801.75,7802.25,28,21,1,27,26
2026-08-13 08:51:35-07:00,7802.25,7802.25,7801.75,7802.0,51,34,35,16,-19
2026-08-13 08:51:36-07:00,7802.0,7802.0,7801.25,7801.5,43,42,40,3,-37
2026-08-13 08:51:37-07:00,7801.5,7801.5,7800.5,7800.5,160,128,120,40,-80
2026-08-13 08:51:38-07:00,7800.5,7801.0,7800.5,7800.5,59,39,17,42,25
2026-08-13 08:51:39-07:00,7800.5,7800.75,7800.5,7800.5,8,7,8,0,-8
2026-08-13 08:51:40-07:00,7800.5,7801.25,7800.5,7801.0,84,70,34,50,16
2026-08-13 08:51:41-07:00,7801.0,7801.75,7801.0,7801.5,44,26,4,40,36
2026-08-13 08:51:42-07:00,7801.5,7801.75,7801.5,7801.5,8,7,7,1,-6
2026-08-13 08:51:43-07:00,7801.5,7802.0,7801.5,7801.5,47,42,24,23,-1
2026-08-13 08:51:44-07:00,7801.5,7802.0,7801.25,7801.5,86,64,42,44,2
2026-08-13 08:51:45-07:00,7801.5,7801.5,7801.0,7801.5,37,29,15,22,7
2026-08-13 08:51:46-07:00,7801.5,7801.75,7801.25,7801.75,24,22,14,10,-4
2026-08-13 08:51:47-07:00,7801.75,7802.0,7801.5,7802.0,31,13,2,29,27
2026-08-13 08:51:48-07:00,7802.0,7802.0,7801.75,7801.75,1,1,1,0,-1
2026-08-13 08:51:49-07:00,7801.75,7802.0,7801.5,7801.75,30,19,15,15,0
2026-08-13 08:51:50-07:00,7801.75,7801.75,7801.5,7801.5,21,18,21,0,-21
2026-08-13 08:51:51-07:00,7801.5,7801.75,7801.0,7801.5,51,37,39,12,-27
2026-08-13 08:51:52-07:00,7801.5,7801.5,7801.0,7801.25,23,21,14,9,-5
2026-08-13 08:51:53-07:00,7801.25,7801.5,7801.0,7801.25,26,23,14,12,-2
2026-08-13 08:51:54-07:00,7801.25,7801.25,7801.0,7801.0,5,5,4,1,-3
2026-08-13 08:51:55-07:00,7801.0,7801.25,7800.75,7801.25,25,15,15,10,-5
2026-08-13 08:51:56-07:00,7801.25,7801.25,7800.75,7801.0,24,18,13,11,-2
2026-08-13 08:51:57-07:00,7801.0,7801.0,7800.75,7800.75,41,37,41,0,-41
2026-08-13 08:51:58-07:00,7800.75,7801.0,7800.75,7800.75,3,3,2,1,-1
2026-08-13 08:51:59-07:00,7800.75,7801.75,7800.75,7801.75,105,63,4,101,97
2026-08-13 08:52:00-07:00,7801.75,7801.75,7801.5,7801.75,2,2,1,1,0
2026-08-13 08:52:01-07:00,7801.75,7801.75,7801.25,7801.25,36,29,29,7,-22
2026-08-13 08:52:02-07:00,7801.25,7801.5,7801.25,7801.25,4,2,4,0,-4
2026-08-13 08:52:03-07:00,7801.25,7801.5,7801.0,7801.25,36,33,17,19,2
2026-08-13 08:52:04-07:00,7801.25,7801.5,7801.0,7801.25,8,8,1,7,6
2026-08-13 08:52:05-07:00,7801.25,7801.5,7801.0,7801.5,37,26,6,31,25
2026-08-13 08:52:06-07:00,7801.5,7801.5,7801.0,7801.25,20,18,13,7,-6
2026-08-13 08:52:07-07:00,7801.25,7801.5,7801.0,7801.25,14,14,10,4,-6
2026-08-13 08:52:08-07:00,7801.25,7801.5,7801.25,7801.5,1,1,0,1,1
2026-08-13 08:52:09-07:00,7801.5,7801.5,7801.5,7801.5,0,0,0,0,0
2026-08-13 08:52:10-07:00,7801.5,7801.5,7801.0,7801.25,61,47,34,27,-7
2026-08-13 08:52:11-07:00,7801.25,7801.5,7800.75,7801.0,42,35,39,3,-36
2026-08-13 08:52:12-07:00,7801.0,7801.25,7800.75,7800.75,15,15,7,8,1
2026-08-13 08:52:13-07:00,7800.75,7801.25,7800.75,7801.0,32,19,9,23,14
2026-08-13 08:52:14-07:00,7801.0,7801.0,7801.0,7801.0,0,0,0,0,0
2026-08-13 08:52:15-07:00,7801.0,7801.0,7800.5,7800.75,21,17,15,6,-9
2026-08-13 08:52:16-07:00,7800.75,7801.0,7800.5,7800.75,12,12,8,4,-4
2026-08-13 08:52:17-07:00,7800.75,7801.0,7800.5,7800.75,23,15,16,7,-9
2026-08-13 08:52:18-07:00,7800.75,7801.0,7800.5,7800.75,36,32,16,20,4
2026-08-13 08:52:19-07:00,7800.75,7801.25,7800.75,7801.0,30,26,2,28,26
2026-08-13 08:52:20-07:00,7801.0,7801.5,7801.0,7801.25,25,18,2,23,21
2026-08-13 08:52:21-07:00,7801.25,7801.25,7800.75,7800.75,32,28,29,3,-26
2026-08-13 08:52:22-07:00,7800.75,7800.75,7800.25,7800.75,62,51,37,25,-12
2026-08-13 08:52:23-07:00,7800.75,7801.0,7800.5,7801.0,17,16,2,15,13
2026-08-13 08:52:24-07:00,7801.0,7801.0,7800.75,7800.75,5,4,4,1,-3
2026-08-13 08:52:25-07:00,7800.75,7801.25,7800.75,7801.0,9,8,1,8,7
2026-08-13 08:52:26-07:00,7801.0,7801.25,7800.75,7801.0,23,21,20,3,-17
2026-08-13 08:52:27-07:00,7801.0,7801.0,7800.5,7800.75,70,55,43,27,-16
2026-08-13 08:52:28-07:00,7800.75,7800.75,7800.75,7800.75,0,0,0,0,0
2026-08-13 08:52:29-07:00,7800.75,7800.75,7800.25,7800.5,85,61,39,46,7
2026-08-13 08:52:30-07:00,7800.5,7800.75,7800.25,7800.75,49,40,17,32,15
2026-08-13 08:52:31-07:00,7800.75,7800.75,7800.25,7800.5,77,60,56,21,-35
2026-08-13 08:52:32-07:00,7800.5,7800.75,7800.0,7800.25,116,79,101,15,-86
2026-08-13 08:52:33-07:00,7800.25,7800.5,7800.0,7800.25,26,20,4,22,18
2026-08-13 08:52:34-07:00,7800.25,7800.5,7800.0,7800.25,26,23,20,6,-14
2026-08-13 08:52:35-07:00,7800.25,7800.5,7800.25,7800.5,2,2,0,2,2
2026-08-13 08:52:36-07:00,7800.5,7800.5,7800.25,7800.5,3,3,2,1,-1
2026-08-13 08:52:37-07:00,7800.5,7800.5,7800.0,7800.25,39,30,27,12,-15
2026-08-13 08:52:38-07:00,7800.25,7800.5,7800.25,7800.25,8,8,2,6,4
2026-08-13 08:52:39-07:00,7800.25,7800.5,7800.0,7800.0,72,58,42,30,-12
2026-08-13 08:52:40-07:00,7800.0,7800.25,7800.0,7800.0,12,9,5,7,2
2026-08-13 08:52:41-07:00,7800.0,7800.25,7799.25,7799.75,299,209,268,31,-237
2026-08-13 08:52:42-07:00,7799.75,7800.0,7799.5,7799.75,81,55,47,34,-13
2026-08-13 08:52:43-07:00,7799.75,7800.0,7799.0,7799.5,409,186,170,239,69
2026-08-13 08:52:44-07:00,7799.5,7800.5,7799.25,7800.0,206,80,13,193,180
2026-08-13 08:52:45-07:00,7800.0,7800.5,7800.0,7800.5,63,49,30,33,3
2026-08-13 08:52:46-07:00,7800.5,7800.75,7800.25,7800.5,47,40,6,41,35
2026-08-13 08:52:47-07:00,7800.5,7800.75,7800.25,7800.5,85,63,50,35,-15
2026-08-13 08:52:48-07:00,7800.5,7800.75,7800.25,7800.5,10,10,5,5,0
2026-08-13 08:52:49-07:00,7800.5,7800.75,7800.25,7800.5,2,2,1,1,0
2026-08-13 08:52:50-07:00,7800.5,7800.75,7800.25,7800.5,51,42,21,30,9
2026-08-13 08:52:51-07:00,7800.5,7800.75,7800.25,7800.75,32,29,25,7,-18
2026-08-13 08:52:52-07:00,7800.75,7800.75,7800.25,7800.5,73,64,40,33,-7
2026-08-13 08:52:53-07:00,7800.5,7800.75,7800.5,7800.75,12,12,0,12,12
2026-08-13 08:52:54-07:00,7800.75,7801.5,7800.75,7801.25,68,55,15,53,38
2026-08-13 08:52:55-07:00,7801.25,7801.25,7801.0,7801.25,8,4,0,8,8
2026-08-13 08:52:56-07:00,7801.25,7801.25,7800.75,7801.25,116,86,61,55,-6
2026-08-13 08:52:57-07:00,7801.25,7801.25,7801.0,7801.0,9,9,2,7,5
2026-08-13 08:52:58-07:00,7801.0,7801.25,7800.75,7801.0,54,45,27,27,0
2026-08-13 08:52:59-07:00,7801.0,7801.25,7801.0,7801.25,4,4,0,4,4
2026-08-13 08:53:00-07:00,7801.25,7801.25,7800.75,7801.0,26,16,24,2,-22
2026-08-13 08:53:01-07:00,7801.0,7801.25,7800.75,7800.75,15,14,8,7,-1
